id_igralke,ime,priimek,polno_ime,drzava,datum_rojstva,starost,rang,tocke,leto,kontinent
312015,Latisha,Chan,Latisha Chan,TPE,1989-08-17,23,118,581,2012,
313974,Karolina,Pliskova,Karolina Pliskova,CZE,1992-03-21,21,119,578,2012,Evropa
316738,Elina,Svitolina,Elina Svitolina,UKR,1994-09-12,18,120,578,2012,Evropa
311235,Estrella,Cabeza Candela,Estrella Cabeza Candela,ESP,1987-02-20,26,121,578,2012,Evropa
311299,Karin,Knapp,Karin Knapp,ITA,1987-06-28,26,122,573,2012,Evropa
312214,Alexa,Glatch,Alexa Glatch,USA,1989-09-10,23,123,569,2012,Severna Amerika
20596,Eva,Birnerova,Eva Birnerova,CZE,1984-08-14,28,124,569,2012,Evropa
317755,Monica,Puig,Monica Puig,PUR,1993-09-27,19,125,564,2012,Severna Amerika
310770,Andrea,Petkovic,Andrea Petkovic,GER,1987-09-09,25,126,556,2012,Evropa
313958,Maria,Sanchez,Maria Sanchez,USA,1989-11-26,23,127,553,2012,Severna Amerika
311779,Shuai,Zhang,Shuai Zhang,CHN,1989-01-21,24,128,547,2012,Azija
314757,Maria Joao,Koehler,Maria Joao Koehler,POR,1992-10-08,20,129,546,2012,Evropa
311380,Julia,Cohen,Julia Cohen,USA,1989-03-23,24,130,543,2012,Severna Amerika
314929,Michelle,Larcher De Brito,Michelle Larcher De Brito,POR,1993-01-29,20,131,537,2012,Evropa
314492,Yingying,Duan,Yingying Duan,CHN,1989-07-03,23,132,526,2012,Azija
130698,Yvonne,Meusburger,Yvonne Meusburger,AUT,1983-10-03,29,133,525,2012,Evropa
20458,Alberta,Brianti,Alberta Brianti,ITA,1980-04-05,33,134,520,2012,Evropa
310981,Claire,Feuerstein,Claire Feuerstein,FRA,1986-02-28,27,135,518,2012,Evropa
20702,Kateryna,Volodko,Kateryna Volodko,UKR,1986-08-08,26,136,513,2012,Evropa
316959,Madison,Keys,Madison Keys,USA,1995-02-17,18,137,512,2012,Severna Amerika
316286,Saisai,Zheng,Saisai Zheng,CHN,1994-02-05,19,138,511,2012,Azija
180356,Anastasia,Rodionova,Anastasia Rodionova,AUS,1982-05-12,31,139,506,2012,Oceanija
310290,Stéphanie,Dubois,Stéphanie Dubois,CAN,1986-10-31,26,140,502,2012,Severna Amerika
316518,Dinah,Pfizenmaier,Dinah Pfizenmaier,GER,1992-01-13,21,141,489,2012,Evropa
315083,Paula,Ormaechea,Paula Ormaechea,ARG,1992-09-28,20,142,485,2012,Južna Amerika
110524,Anne,Keothavong,Anne Keothavong,GBR,1983-09-16,29,143,481,2012,Evropa
314596,Mallory,Burdette,Mallory Burdette,USA,1991-01-28,22,144,474,2012,Severna Amerika
312572,Mariana,Duque-Mariño,Mariana Duque-Mariño,COL,1989-08-12,23,145,474,2012,Južna Amerika
310625,Vera,Dushevina,Vera Dushevina,RUS,1986-10-06,26,146,473,2012,Evropa
316161,Eugenie,Bouchard,Eugenie Bouchard,CAN,1994-02-25,19,147,469,2012,Severna Amerika
314344,Kurumi,Nara,Kurumi Nara,JPN,1991-12-30,21,148,463,2012,Azija
314788,Marta,Sirotkina,Marta Sirotkina,RUS,1991-03-22,22,149,457,2012,Evropa
316956,Jessica,Pegula,Jessica Pegula,USA,1994-02-24,19,150,456,2012,Severna Amerika
314545,Irina,Falconi Hartman,Irina Falconi Hartman,USA,1990-05-04,23,151,455,2012,Severna Amerika
200137,Tamarine,Tanasugarn,Tamarine Tanasugarn,THA,1977-05-24,36,152,453,2012,Azija
313283,Sharon,Fichman,Sharon Fichman,CAN,1990-12-03,22,153,452,2012,Severna Amerika
315391,Caroline,Garcia,Caroline Garcia,FRA,1993-10-16,19,154,450,2012,Evropa
314192,Nastassja,Burnett,Nastassja Burnett,ITA,1992-02-20,21,155,442,2012,Evropa
313907,Johanna,Konta,Johanna Konta,GBR,1991-05-17,22,156,441,2012,Evropa
160481,Laura,Pous-Tio,Laura Pous-Tio,ESP,1984-10-01,28,157,440,2012,Evropa
310917,Heidi,El Tabakh,Heidi El Tabakh,CAN,1986-09-25,26,158,436,2012,Severna Amerika
314643,Sandra,Zaniewska,Sandra Zaniewska,POL,1992-01-03,21,159,425,2012,Evropa
180384,Virginie,Razzano,Virginie Razzano,FRA,1983-05-12,30,160,424,2012,Evropa
315428,Valeria,Savinykh,Valeria Savinykh,RUS,1991-02-20,22,161,419,2012,Evropa
130591,Maria Jose ,Martinez Sanchez,Maria Jose  Martinez Sanchez,ESP,1982-08-12,30,162,418,2012,Evropa
312738,Irena,Pavlovic,Irena Pavlovic,FRA,1988-09-28,24,163,418,2012,Evropa
311647,Teliana,Pereira,Teliana Pereira,BRA,1988-07-20,24,164,417,2012,Južna Amerika
316344,Aleksandra,Krunic,Aleksandra Krunic,SRB,1993-03-15,20,165,414,2012,Evropa
311044,Patricia,Mayr-Achleitner,Patricia Mayr-Achleitner,AUT,1986-11-08,26,166,407,2012,Evropa
311578,Michaella,Krajicek,Michaella Krajicek,NED,1989-01-09,24,167,391,2012,Evropa
30462,Maria Elena,Camerin,Maria Elena Camerin,ITA,1982-03-21,31,168,390,2012,Evropa
311791,Aravane,Rezai,Aravane Rezai,FRA,1987-03-14,26,169,388,2012,Evropa
130713,Bethanie,Mattek-Sands,Bethanie Mattek-Sands,USA,1985-03-23,28,170,385,2012,Severna Amerika
316050,Chiara,Scholl,Chiara Scholl,USA,1992-07-05,20,171,384,2012,Severna Amerika
312292,Cagla,Buyukakcay,Cagla Buyukakcay,TUR,1989-09-28,23,172,378,2012,Evropa
313617,Sacha,Jones,Sacha Jones,AUS,1990-11-08,22,173,378,2012,Oceanija
20556,Elena,Baltacha,Elena Baltacha,GBR,1983-08-14,29,174,377,2012,Evropa
318033,Ashleigh,Barty,Ashleigh Barty,AUS,1996-04-24,17,175,370,2012,Oceanija
312889,Julia,Glushko,Julia Glushko,ISR,1990-01-01,23,176,366,2012,Evropa
313280,Yi-Miao,Zhou,Yi-Miao Zhou,CHN,1991-02-07,22,177,364,2012,Azija
20652,Yuliya,Beygelzimer,Yuliya Beygelzimer,UKR,1983-10-20,29,178,352,2012,Evropa
311579,Timea,Bacsinszky,Timea Bacsinszky,SUI,1989-06-08,24,179,346,2012,Evropa
312850,Alison,Riske-Amritraj,Alison Riske-Amritraj,USA,1990-07-03,22,180,344,2012,Severna Amerika
316739,Kateryna,Baindl,Kateryna Baindl,UKR,1994-02-20,19,181,343,2012,Evropa
316157,Grace,Min,Grace Min,USA,1994-05-06,19,182,342,2012,Severna Amerika
310169,Jarmila,Wolfe,Jarmila Wolfe,AUS,1987-04-26,26,183,341,2012,Oceanija
313987,Anastasija,Sevastova,Anastasija Sevastova,LAT,1990-04-13,23,184,339,2012,Evropa
314429,Qiang,Wang,Qiang Wang,CHN,1992-01-14,21,185,338,2012,Azija
318203,Anna Karolina,Schmiedlova,Anna Karolina Schmiedlova,SVK,1994-09-13,18,186,338,2012,Evropa
317877,Valeriya,Solovyeva,Valeriya Solovyeva,RUS,1992-11-03,20,187,337,2012,Evropa
315735,Chanel,Simmonds,Chanel Simmonds,RSA,1992-08-10,20,188,330,2012,Afrika
30294,Jill,Craybas,Jill Craybas,USA,1974-07-04,38,189,327,2012,Severna Amerika
317915,Irina,Khromacheva,Irina Khromacheva,RUS,1995-05-12,18,190,327,2012,Evropa
310816,Olga,Savchuk,Olga Savchuk,UKR,1987-09-20,25,191,324,2012,Evropa
312328,Madison,Brengle,Madison Brengle,USA,1990-04-03,23,192,322,2012,Severna Amerika
311832,Erika,Sema,Erika Sema,JPN,1988-11-24,24,193,320,2012,Azija
10293,Monique,Adamczak,Monique Adamczak,AUS,1983-01-21,30,194,320,2012,Oceanija
319091,Anna-Lena,Friedsam,Anna-Lena Friedsam,GER,1994-02-01,19,195,320,2012,Evropa
314793,Veronica,Cepede Royg,Veronica Cepede Royg,PAR,1992-01-21,21,196,315,2012,Južna Amerika
314050,Andreea,Mitu,Andreea Mitu,ROU,1991-09-22,21,197,312,2012,Evropa
317263,Richel,Hogenkamp,Richel Hogenkamp,NED,1992-04-16,21,198,311,2012,Evropa
10362,Akgul,Amanmuradova,Akgul Amanmuradova,UZB,1984-06-23,29,199,302,2012,
317819,Alison,Van Uytvanck,Alison Van Uytvanck,BEL,1994-03-26,19,200,301,2012,Evropa
317094,Maryna,Zanevska,Maryna Zanevska,BEL,1993-08-24,19,201,301,2012,Evropa
317033,Luksika,Kumkhum,Luksika Kumkhum,THA,1993-07-21,19,202,294,2012,Azija
311404,Yurika,Sema,Yurika Sema,JPN,1986-12-25,26,203,292,2012,Azija
160411,Marie-Ève,Pelletier,Marie-Ève Pelletier,CAN,1982-05-18,31,204,292,2012,Severna Amerika
30548,Julie,Coin,Julie Coin,FRA,1982-12-02,30,205,290,2012,Evropa
311597,Bibiane,Schoofs,Bibiane Schoofs,NED,1988-05-13,25,206,281,2012,Evropa
317938,Margarita,Gasparyan,Margarita Gasparyan,RUS,1994-09-01,18,207,280,2012,Evropa
314701,Lyudmyla,Kichenok,Lyudmyla Kichenok,UKR,1992-07-20,20,208,278,2012,Evropa
230279,Kathrin,Woerle-Scheller,Kathrin Woerle-Scheller,GER,1984-02-18,29,209,276,2012,Evropa
315997,Daria,Saville,Daria Saville,AUS,1994-03-05,19,210,275,2012,Oceanija
20706,Ekaterina,Bychkova,Ekaterina Bychkova,RUS,1985-06-05,28,211,274,2012,Evropa
317421,Shelby,Rogers,Shelby Rogers,USA,1992-10-13,20,212,274,2012,Severna Amerika
313138,María,Irigoyen,María Irigoyen,ARG,1987-06-24,26,213,274,2012,Južna Amerika
311282,Nudnida,Luangnam,Nudnida Luangnam,THA,1987-02-27,26,214,273,2012,Azija
311362,Alla,Kudryavtseva,Alla Kudryavtseva,RUS,1987-11-03,25,215,272,2012,Evropa
311766,Raluca,Olaru,Raluca Olaru,ROU,1989-03-03,24,216,271,2012,Evropa
314016,Victoria,Larriere,Victoria Larriere,FRA,1991-05-02,22,217,269,2012,Evropa
312385,Stephanie,Vogt,Stephanie Vogt,LIE,1990-02-15,23,218,269,2012,Evropa
315128,Paula,Kania-Chodun,Paula Kania-Chodun,POL,1992-11-06,20,219,268,2012,Evropa
20992,Elena,Bovina,Elena Bovina,RUS,1983-03-10,30,220,267,2012,Evropa
314333,Tereza,Mrdeza,Tereza Mrdeza,CRO,1990-11-14,22,221,267,2012,Evropa
312549,Florencia,Molinero,Florencia Molinero,ARG,1988-11-28,24,222,266,2012,Južna Amerika
140195,Junri,Namigata,Junri Namigata,JPN,1982-07-05,30,223,264,2012,Azija
315279,Nicole,Gibbs,Nicole Gibbs,USA,1993-03-03,20,224,263,2012,Severna Amerika
310623,Anna,Chakvetadze,Anna Chakvetadze,RUS,1987-03-05,26,225,259,2012,Evropa
317536,Carina,Witthoeft,Carina Witthoeft,GER,1995-02-16,18,226,259,2012,Evropa
100123,Mervana,Jugic-Salkic,Mervana Jugic-Salkic,BIH,1980-05-14,33,227,257,2012,Evropa
310338,Marta,Domachowska,Marta Domachowska,POL,1986-01-16,27,228,252,2012,Evropa
160451,Arantxa ,Parra Santonja,Arantxa  Parra Santonja,ESP,1982-11-09,30,229,251,2012,Evropa
315366,Valentyna,Ivakhnenko,Valentyna Ivakhnenko,RUS,1993-06-27,20,230,251,2012,Evropa
312123,Corinna,Dentoni,Corinna Dentoni,ITA,1989-07-30,23,231,250,2012,Evropa
314035,Ana,Savic,Ana Savic,CRO,1989-10-09,23,232,247,2012,Evropa
30360,Catalina,Castaño,Catalina Castaño,COL,1979-07-07,33,233,245,2012,Južna Amerika
312712,Alexandra,Dulgheru,Alexandra Dulgheru,ROU,1989-05-30,24,234,242,2012,Evropa
311040,Madalina,Gojnea,Madalina Gojnea,ROU,1987-08-23,25,235,240,2012,Evropa
315492,Sarah,Gronert,Sarah Gronert,GER,1986-07-06,26,236,240,2012,Evropa
315288,Cristina,Dinu,Cristina Dinu,ROU,1993-01-18,20,237,240,2012,Evropa
313355,Amra,Sadikovic,Amra Sadikovic,SUI,1989-05-06,24,238,238,2012,Evropa
180294,Petra,Rampre,Petra Rampre,SLO,1980-01-20,33,239,236,2012,Evropa
60271,Anna,Floris,Anna Floris,ITA,1982-05-15,31,240,235,2012,Evropa
313051,Tadeja,Majeric,Tadeja Majeric,SLO,1990-08-31,22,241,235,2012,Evropa
312838,Anne,Schaefer,Anne Schaefer,GER,1987-03-01,26,242,234,2012,Evropa
313228,Ling,Zhang,Ling Zhang,HKG,1989-10-28,23,243,233,2012,Azija
260158,Sandra,Zahlavova,Sandra Zahlavova,CZE,1985-10-10,27,244,230,2012,Evropa
316481,Diana,Marcinkevica,Diana Marcinkevica,LAT,1992-08-03,20,245,230,2012,Evropa
314649,Ines,Ferrer Suarez,Ines Ferrer Suarez,ESP,1990-06-01,23,246,228,2012,Evropa
20553,Severine,Beltrame,Severine Beltrame,FRA,1979-08-14,33,247,228,2012,Evropa
312413,Arina,Rodionova,Arina Rodionova,AUS,1989-12-15,23,248,226,2012,Oceanija
220278,Ana,Vrljic,Ana Vrljic,CRO,1984-08-01,28,249,225,2012,Evropa
314704,Nadiia,Kichenok,Nadiia Kichenok,UKR,1992-07-20,20,250,222,2012,Evropa
230234,Serena,Williams,Serena Williams,USA,1981-09-26,32,1,13260,2013,Severna Amerika
312001,Victoria,Azarenka,Victoria Azarenka,BLR,1989-07-31,24,2,8046,2013,Evropa
120330,Na,Li,Na Li,CHN,1982-02-26,32,3,6045,2013,Azija
310137,Maria,Sharapova,Maria Sharapova,RUS,1987-04-19,27,4,5891,2013,Evropa
312251,Agnieszka,Radwanska,Agnieszka Radwanska,POL,1989-03-06,25,5,5875,2013,Evropa
314206,Petra,Kvitova,Petra Kvitova,CZE,1990-03-08,24,6,4775,2013,Evropa
310761,Sara,Errani,Sara Errani,ITA,1987-04-29,27,7,4435,2013,Evropa
100153,Jelena,Jankovic,Jelena Jankovic,SRB,1985-02-28,29,8,4170,2013,Evropa
311470,Angelique,Kerber,Angelique Kerber,GER,1988-01-18,26,9,3965,2013,Evropa
313402,Caroline,Wozniacki,Caroline Wozniacki,DEN,1990-07-11,23,10,3520,2013,Evropa
314320,Simona,Halep,Simona Halep,ROU,1991-09-27,22,11,3335,2013,Evropa
315683,Sloane,Stephens,Sloane Stephens,USA,1993-03-20,21,12,3185,2013,Severna Amerika
20631,Marion,Bartoli,Marion Bartoli,FRA,1984-10-02,29,13,3172,2013,Evropa
220214,Roberta,Vinci,Roberta Vinci,ITA,1983-02-18,31,14,3170,2013,Evropa
312520,Sabine,Lisicki,Sabine Lisicki,GER,1989-09-22,24,15,2920,2013,Evropa
311710,Ana,Ivanovic,Ana Ivanovic,SRB,1987-11-06,26,16,2850,2013,Evropa
311338,Carla,Suárez Navarro,Carla Suárez Navarro,ESP,1988-09-03,25,17,2735,2013,Evropa
190787,Samantha,Stosur,Samantha Stosur,AUS,1984-03-30,30,18,2675,2013,Oceanija
310577,Maria,Kirilenko,Maria Kirilenko,RUS,1987-01-25,27,19,2640,2013,Evropa
310331,Kirsten,Flipkens,Kirsten Flipkens,BEL,1986-01-10,28,20,2495,2013,Evropa
110552,Svetlana,Kuznetsova,Svetlana Kuznetsova,RUS,1985-06-27,29,21,2341,2013,Evropa
312469,Sorana,Cirstea,Sorana Cirstea,ROU,1990-04-07,24,22,2170,2013,Evropa
312894,Dominika,Cibulkova,Dominika Cibulkova,SVK,1989-05-06,25,23,2076,2013,Evropa
311604,Ekaterina,Makarova,Ekaterina Makarova,RUS,1988-06-07,26,24,2066,2013,Evropa
311220,Elena,Vesnina,Elena Vesnina,RUS,1986-08-01,27,25,2005,2013,Evropa
313796,Anastasia,Pavlyuchenkova,Anastasia Pavlyuchenkova,RUS,1991-07-03,22,26,1965,2013,Evropa
312121,Alizé,Cornet,Alizé Cornet,FRA,1990-01-22,24,27,1840,2013,Evropa
312711,Jamie,Hampton,Jamie Hampton,USA,1990-01-08,24,28,1781,2013,Severna Amerika
310553,Lucie,Safarova,Lucie Safarova,CZE,1987-02-04,27,29,1775,2013,Evropa
110536,Kaia,Kanepi,Kaia Kanepi,EST,1985-06-10,29,30,1768,2013,Evropa
160391,Flavia,Pennetta,Flavia Pennetta,ITA,1982-02-25,32,31,1735,2013,Evropa
316161,Eugenie,Bouchard,Eugenie Bouchard,CAN,1994-02-25,20,32,1629,2013,Severna Amerika
80394,Daniela,Hantuchova,Daniela Hantuchova,SVK,1983-04-23,31,33,1575,2013,Evropa
315365,Mona,Barthel,Mona Barthel,GER,1990-07-11,23,34,1545,2013,Evropa
110492,Klara,Koukalova,Klara Koukalova,CZE,1982-02-24,32,35,1535,2013,Evropa
314369,Bojana,Jovanovski Petrovic,Bojana Jovanovski Petrovic,SRB,1991-12-31,22,36,1485,2013,Evropa
312580,Magdalena,Rybarikova,Magdalena Rybarikova,SVK,1988-10-04,25,37,1450,2013,Evropa
316959,Madison,Keys,Madison Keys,USA,1995-02-17,19,38,1380,2013,Severna Amerika
190666,Francesca,Schiavone,Francesca Schiavone,ITA,1980-06-23,34,39,1250,2013,Evropa
313131,Urszula,Radwanska,Urszula Radwanska,POL,1990-12-07,23,40,1245,2013,Evropa
311299,Karin,Knapp,Karin Knapp,ITA,1987-06-28,27,41,1237,2013,Evropa
160471,Shuai,Peng,Shuai Peng,CHN,1986-01-08,28,42,1228,2013,Azija
310770,Andrea,Petkovic,Andrea Petkovic,GER,1987-09-09,26,43,1217,2013,Evropa
316629,Laura,Robson,Laura Robson,GBR,1994-01-21,20,44,1212,2013,Evropa
316738,Elina,Svitolina,Elina Svitolina,UKR,1994-09-12,19,45,1160,2013,Evropa
312086,Marina,Erakovic,Marina Erakovic,NZL,1988-03-06,26,46,1150,2013,Oceanija
230220,Venus,Williams,Venus Williams,USA,1980-06-17,34,47,1147,2013,Severna Amerika
130713,Bethanie,Mattek-Sands,Bethanie Mattek-Sands,USA,1985-03-23,29,48,1144,2013,Severna Amerika
130698,Yvonne,Meusburger,Yvonne Meusburger,AUT,1983-10-03,30,49,1138,2013,Evropa
312336,Stefanie,Voegele,Stefanie Voegele,SUI,1990-03-10,24,50,1130,2013,Evropa
312536,Yanina,Wickmayer,Yanina Wickmayer,BEL,1989-10-20,24,51,1127,2013,Evropa
311779,Shuai,Zhang,Shuai Zhang,CHN,1989-01-21,25,52,1113,2013,Azija
260144,Jie,Zheng,Jie Zheng,CHN,1983-07-05,30,53,1103,2013,Azija
120420,Varvara,Lepchenko,Varvara Lepchenko,USA,1986-05-21,28,54,1087,2013,Severna Amerika
315616,Kristina,Mladenovic,Kristina Mladenovic,FRA,1993-05-14,21,55,1075,2013,Evropa
317755,Monica,Puig,Monica Puig,PUR,1993-09-27,20,56,1061,2013,Severna Amerika
312850,Alison,Riske-Amritraj,Alison Riske-Amritraj,USA,1990-07-03,23,57,1060,2013,Severna Amerika
316979,Annika,Beck,Annika Beck,GER,1994-02-16,20,58,1046,2013,Evropa
310775,Monica,Niculescu,Monica Niculescu,ROU,1987-09-25,26,59,1035,2013,Evropa
312848,Ayumi,Morita,Ayumi Morita,JPN,1990-03-11,24,60,1022,2013,Azija
313215,Alexandra,Cadantu-Ignatik,Alexandra Cadantu-Ignatik,ROU,1990-05-03,24,61,967,2013,Evropa
315083,Paula,Ormaechea,Paula Ormaechea,ARG,1992-09-28,21,62,954,2013,Južna Amerika
316239,Garbiñe,Muguruza,Garbiñe Muguruza,ESP,1993-10-08,20,63,933,2013,Evropa
314776,María-Teresa,Torró-Flor,María-Teresa Torró-Flor,ESP,1992-05-02,22,64,925,2013,Evropa
313968,Polona,Hercog,Polona Hercog,SLO,1991-01-20,23,65,902,2013,Evropa
314917,Christina,Mchale,Christina Mchale,USA,1992-05-11,22,66,882,2013,Severna Amerika
310419,Galina,Voskoboeva,Galina Voskoboeva,KAZ,1984-12-18,29,67,877,2013,Azija
315295,Lesia,Tsurenko,Lesia Tsurenko,UKR,1989-05-30,25,68,872,2013,Evropa
40300,Lourdes,Domínguez Lino,Lourdes Domínguez Lino,ESP,1981-03-31,33,69,842,2013,Evropa
317414,Lauren,Davis,Lauren Davis,USA,1993-10-09,20,70,841,2013,Severna Amerika
313974,Karolina,Pliskova,Karolina Pliskova,CZE,1992-03-21,22,71,839,2013,Evropa
313381,Julia,Goerges,Julia Goerges,GER,1988-11-02,25,72,836,2013,Evropa
315232,Ajla,Tomljanovic,Ajla Tomljanovic,AUS,1993-05-07,21,73,830,2013,Oceanija
315391,Caroline,Garcia,Caroline Garcia,FRA,1993-10-16,20,74,811,2013,Evropa
40130,Kimiko,Date,Kimiko Date,JPN,1970-09-28,43,75,806,2013,Azija
316774,Jana,Cepelova,Jana Cepelova,SVK,1993-05-29,21,76,801,2013,Evropa
311168,Shahar,Peer,Shahar Peer,ISR,1987-05-01,27,77,801,2013,Evropa
150185,Romina,Oprandi,Romina Oprandi,SUI,1986-03-29,28,78,797,2013,Evropa
311137,Yaroslava,Shvedova,Yaroslava Shvedova,KAZ,1987-09-12,26,79,795,2013,Azija
190873,Chanelle,Scheepers,Chanelle Scheepers,RSA,1984-03-13,30,80,790,2013,Afrika
314344,Kurumi,Nara,Kurumi Nara,JPN,1991-12-30,22,81,778,2013,Azija
311493,Sílvia,Soler-Espinosa,Sílvia Soler-Espinosa,ESP,1987-11-19,26,82,773,2013,Evropa
318203,Anna Karolina,Schmiedlova,Anna Karolina Schmiedlova,SVK,1994-09-13,19,83,764,2013,Evropa
311593,Johanna,Larsson,Johanna Larsson,SWE,1988-08-17,25,84,753,2013,Evropa
311550,Vania,King,Vania King,USA,1989-02-03,25,85,751,2013,Severna Amerika
310053,Su-Wei,Hsieh,Su-Wei Hsieh,TPE,1986-01-04,28,86,750,2013,
314584,Kiki,Bertens,Kiki Bertens,NED,1991-12-10,22,87,737,2013,Evropa
317070,Timea,Babos,Timea Babos,HUN,1993-05-10,21,88,735,2013,Evropa
317033,Luksika,Kumkhum,Luksika Kumkhum,THA,1993-07-21,20,89,730,2013,Azija
314237,Misaki,Doi,Misaki Doi,JPN,1991-04-29,23,90,724,2013,Azija
312889,Julia,Glushko,Julia Glushko,ISR,1990-01-01,24,91,716,2013,Evropa
311044,Patricia,Mayr-Achleitner,Patricia Mayr-Achleitner,AUT,1986-11-08,27,92,714,2013,Evropa
311243,Olga,Govortsova,Olga Govortsova,BLR,1988-08-23,25,93,710,2013,Evropa
190879,Barbora,Strycova,Barbora Strycova,CZE,1986-03-28,28,94,704,2013,Evropa
316518,Dinah,Pfizenmaier,Dinah Pfizenmaier,GER,1992-01-13,22,95,698,2013,Evropa
318516,Donna,Vekic,Donna Vekic,CRO,1996-06-28,18,96,696,2013,Evropa
311647,Teliana,Pereira,Teliana Pereira,BRA,1988-07-20,25,97,682,2013,Južna Amerika
314610,Camila,Giorgi,Camila Giorgi,ITA,1991-12-30,22,98,671,2013,Evropa
180384,Virginie,Razzano,Virginie Razzano,FRA,1983-05-12,31,99,666,2013,Evropa
130611,Anabel,Medina Garrigues,Anabel Medina Garrigues,ESP,1982-07-31,31,100,665,2013,Evropa
314704,Nadiia,Kichenok,Nadiia Kichenok,UKR,1992-07-20,21,101,643,2013,Evropa
315296,Lara,Arruabarrena,Lara Arruabarrena,ESP,1992-03-20,22,102,641,2013,Evropa
312572,Mariana,Duque-Mariño,Mariana Duque-Mariño,COL,1989-08-12,24,103,631,2013,Južna Amerika
160379,Nadia,Petrova,Nadia Petrova,RUS,1982-06-08,32,104,628,2013,Evropa
313653,Vesna,Dolonc,Vesna Dolonc,SRB,1989-07-21,24,105,627,2013,Evropa
310431,Mandy,Minella,Mandy Minella,LUX,1985-11-22,28,106,621,2013,Evropa
313711,Petra,Martic,Petra Martic,CRO,1991-01-19,23,107,608,2013,Evropa
311041,Tsvetana,Pironkova,Tsvetana Pironkova,BUL,1987-09-13,26,108,600,2013,Evropa
317683,Yulia,Putintseva,Yulia Putintseva,KAZ,1995-01-07,19,109,597,2013,Azija
120323,Mirjana,Lucic-Baroni,Mirjana Lucic-Baroni,CRO,1982-03-09,32,110,595,2013,Evropa
313051,Tadeja,Majeric,Tadeja Majeric,SLO,1990-08-31,23,111,594,2013,Evropa
317819,Alison,Van Uytvanck,Alison Van Uytvanck,BEL,1994-03-26,20,112,594,2013,Evropa
314464,Coco,Vandeweghe,Coco Vandeweghe,USA,1991-12-06,22,113,591,2013,Severna Amerika
313907,Johanna,Konta,Johanna Konta,GBR,1991-05-17,23,114,586,2013,Evropa
311235,Estrella,Cabeza Candela,Estrella Cabeza Candela,ESP,1987-02-20,27,115,578,2013,Evropa
313283,Sharon,Fichman,Sharon Fichman,CAN,1990-12-03,23,116,576,2013,Severna Amerika
314929,Michelle,Larcher De Brito,Michelle Larcher De Brito,POR,1993-01-29,21,117,569,2013,Evropa
317094,Maryna,Zanevska,Maryna Zanevska,BEL,1993-08-24,20,118,548,2013,Evropa
313806,Katarzyna,Piter,Katarzyna Piter,POL,1991-02-16,23,119,544,2013,Evropa
10334,Sofia,Arvidsson,Sofia Arvidsson,SWE,1984-02-16,30,120,531,2013,Evropa
316981,Heather,Watson,Heather Watson,GBR,1992-05-19,22,121,530,2013,Evropa
319091,Anna-Lena,Friedsam,Anna-Lena Friedsam,GER,1994-02-01,20,122,526,2013,Evropa
315130,Magda,Linette,Magda Linette,POL,1992-02-12,22,123,525,2013,Evropa
310625,Vera,Dushevina,Vera Dushevina,RUS,1986-10-06,27,124,523,2013,Evropa
313537,Ksenia,Pervak,Ksenia Pervak,RUS,1991-05-27,23,125,506,2013,Evropa
317421,Shelby,Rogers,Shelby Rogers,USA,1992-10-13,21,126,501,2013,Severna Amerika
312962,Anna,Tatishvili,Anna Tatishvili,USA,1990-02-03,24,127,499,2013,Severna Amerika
313963,Melanie,Oudin,Melanie Oudin,USA,1991-09-23,22,128,493,2013,Severna Amerika
310981,Claire,Feuerstein,Claire Feuerstein,FRA,1986-02-28,28,129,489,2013,Evropa
313975,Kristyna,Pliskova,Kristyna Pliskova,CZE,1992-03-21,22,130,487,2013,Evropa
313169,Irina-Camelia,Begu,Irina-Camelia Begu,ROU,1990-08-26,23,131,486,2013,Evropa
310717,Olga,Puchkova,Olga Puchkova,RUS,1987-09-27,26,132,473,2013,Evropa
314788,Marta,Sirotkina,Marta Sirotkina,RUS,1991-03-22,23,133,472,2013,Evropa
80459,Andrea ,Sestini Hlavackova,Andrea  Sestini Hlavackova,CZE,1986-08-10,27,134,470,2013,Evropa
311956,Alexandra,Panova,Alexandra Panova,RUS,1989-03-02,25,135,469,2013,Evropa
100162,Mathilde,Johansson,Mathilde Johansson,FRA,1985-04-28,29,136,467,2013,Evropa
316847,Ons,Jabeur,Ons Jabeur,TUN,1994-08-28,19,137,457,2013,
314757,Maria Joao,Koehler,Maria Joao Koehler,POR,1992-10-08,21,138,452,2013,Evropa
30562,Petra,Cetkovska,Petra Cetkovska,CZE,1985-02-08,29,139,451,2013,Evropa
314596,Mallory,Burdette,Mallory Burdette,USA,1991-01-28,23,140,449,2013,Severna Amerika
311810,Sesil,Karatantcheva,Sesil Karatantcheva,BUL,1989-08-08,24,141,449,2013,Evropa
310730,Casey,Dellacqua,Casey Dellacqua,AUS,1985-02-11,29,142,448,2013,Oceanija
316512,An-Sophie,Mestach,An-Sophie Mestach,BEL,1994-03-07,20,143,446,2013,Evropa
314545,Irina,Falconi Hartman,Irina Falconi Hartman,USA,1990-05-04,24,144,440,2013,Severna Amerika
316286,Saisai,Zheng,Saisai Zheng,CHN,1994-02-05,20,145,435,2013,Azija
317790,Aliaksandra,Sasnovich,Aliaksandra Sasnovich,BLR,1994-03-22,20,146,433,2013,Evropa
312673,Kristina,Kucova,Kristina Kucova,SVK,1990-05-23,24,147,431,2013,Evropa
